Sub Job,Cost Code Tier 1,Cost Code Tier 2,Cost Type,Budget Code,Budget Code Description,Vendor,Item,Description,Detail Type,Original Budget Amount,Budget Modifications,Approved COs,Pending COs,Committed Costs,Direct Cost Details,Pending Cost Changes,Forecast To Complete,Job to Date Costs Detail,AP Commitment Costs Detail
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,From 01-3144 - Labor,"",Budget Modification,,"$-20,000.00",,,,,,,,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,From 01-3144 - Labor,PSR September,Budget Modification,,"$-3,500.00",,,,,,,,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,"Goodwill Industries of Central Indiana, Llc",#002: CE #008 - Phase 1 & 2 Changes,Added Time Phase 1 & 2,Prime Potential Change Order,,,"$51,920.00",,,,,,,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025_Alex Meal Reimbursement,Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025_Alex Meal Reimbursement,Direct Cost,,,,,,$255.00,,,$255.00,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 02/28/2025 | Pay Period for : B 02/09/2025 to 02/22/2025_Alex Meal Reimbursement,Pay Date 02/28/2025 | Pay Period for : B 02/09/2025 to 02/22/2025_Alex Meal Reimbursement,Direct Cost,,,,,,$995.81,,,$995.81,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 02/28/2025 | Pay Period for : B 02/09/2025 to 02/22/2025_Alex Meal Reimbursement,Pay Date 02/28/2025 | Pay Period for : B 02/09/2025 to 02/22/2025_Alex Meal Reimbursement,Direct Cost,,,,,,$-995.81,,,$-995.81,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 02/28/2025 | Pay Period for : B 02/09/2025 to 02/22/2025_Alex Meal Reimbursement,Pay Date 02/28/2025 | Pay Period for : B 02/09/2025 to 02/22/2025_Alex Meal Reimbursement,Direct Cost,,,,,,$995.81,,,$995.81,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: GL Reclass,GL Reclass -Pay Date 05/23/2025 | Pay Period for : B 05/04/2025 to 05/17/2025 Alex Huettl (Others),Direct Cost,,,,,,$7.02,,,$7.02,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: GL Reclass,GL Reclass -Pay Date 05/23/2025 | Pay Period for : B 05/04/2025 to 05/17/2025 Alex Huettl (Insurance),Direct Cost,,,,,,$6.52,,,$6.52,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: GL Reclass,GL Reclass -Pay Date 05/23/2025 | Pay Period for : B 05/04/2025 to 05/17/2025 Alex Huettl (Payroll Fee),Direct Cost,,,,,,$1.06,,,$1.06,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: GL Reclass,GL Reclass -Pay Date 05/23/2025 | Pay Period for : B 05/04/2025 to 05/17/2025 Alex Huettl,Direct Cost,,,,,,$86.06,,,$86.06,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 07/03/2025_Pay period 06/15/2025 to 06/28/2025-Per Diem-Cellphone,Pay Date 07/03/2025 | Pay Period for : B 06/15/2025 to 06/28/2025 Alex Huettl (Cellphone Allow),Direct Cost,,,,,,$-3.50,,,$-3.50,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 07/03/2025_Pay period 06/15/2025 to 06/28/2025-Per Diem-Cellphone,Pay Date 07/03/2025 | Pay Period for : B 06/15/2025 to 06/28/2025 Alex Huettl (Cellphone Allow),Direct Cost,,,,,,$3.50,,,$3.50,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 07/03/2025_Pay period 06/15/2025 to 06/28/2025-Per Diem-Cellphone,Pay Date 07/03/2025 | Pay Period for : B 06/15/2025 to 06/28/2025 Alex Huettl (Cellphone Allow),Direct Cost,,,,,,$3.50,,,$3.50,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 06/06/2025 | Pay Period for : B 05/18/2025 to 05/31/2025,Pay Date 06/06/2025 | Pay Period for : B 05/18/2025 to 05/31/2025 Alex Huettl (cellphone Allow),Direct Cost,,,,,,$12.25,,,$12.25,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 05/09/2025 | Pay Period for : B 04/20/2025 to 05/03/2025,Pay Date 05/09/2025 | Pay Period for : B 04/20/2025 to 05/03/2025 Alex Huettl (cellphone reimb),Direct Cost,,,,,,$49.87,,,$49.87,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025,Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025 Glenn Ducharme (per diem),Direct Cost,,,,,,$476.00,,,$476.00,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025,Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025 Huettl Alexander (cellphone reimb),Direct Cost,,,,,,$5.25,,,$5.25,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 03/14/2025 | Pay Period for : B 02/23/2025 to 03/08/2025,Pay Date 03/14/2025 | Pay Period for : B 02/23/2025 to 03/08/2025 Alex Huettl (cellphone reimb),Direct Cost,,,,,,$38.94,,,$38.94,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 02/14/2025 | Pay Period for : B 01/26/2025 to 02/08/2025,Pay Date 02/14/2025 | Pay Period for : B 01/26/2025 to 02/08/2025 - Alex Huettl (cellphone reimb),Direct Cost,,,,,,$70.00,,,$70.00,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 01/17/2025 | Pay Period for : B 12/29/2024 to 01/11/2025,Pay Date 01/17/2025 | Pay Period for : B 12/29/2024 to 01/11/2025 - Alexander Huettl (cellphone reimbursement),Direct Cost,,,,,,$70.00,,,$70.00,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 06/20/2025 | Pay Period for : B 06/01/2025 to 06/14/2025,Pay Date 06/20/2025 | Pay Period for : B 06/01/2025 to 06/14/2025 Alex Huettl (Others),Direct Cost,,,,,,$1.73,,,$1.73,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 06/20/2025 | Pay Period for : B 06/01/2025 to 06/14/2025,Pay Date 06/20/2025 | Pay Period for : B 06/01/2025 to 06/14/2025 Alex Huettl (Insurance),Direct Cost,,,,,,$1.63,,,$1.63,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 06/20/2025 | Pay Period for : B 06/01/2025 to 06/14/2025,Pay Date 06/20/2025 | Pay Period for : B 06/01/2025 to 06/14/2025 Alex Huettl (Payroll Fees),Direct Cost,,,,,,$.29,,,$.29,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 06/20/2025 | Pay Period for : B 06/01/2025 to 06/14/2025,Pay Date 06/20/2025 | Pay Period for : B 06/01/2025 to 06/14/2025 Alex Huettl,Direct Cost,,,,,,$21.51,,,$21.51,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 07/03/2025_Pay period 06/15/2025 to 06/28/2025,Pay Date 07/03/2025 | Pay Period for : B 06/15/2025 to 06/28/2025 Alex Huettl (Others),Direct Cost,,,,,,$14.50,,,$14.50,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 07/03/2025_Pay period 06/15/2025 to 06/28/2025,Pay Date 07/03/2025 | Pay Period for : B 06/15/2025 to 06/28/2025 Alex Huettl (Insurance),Direct Cost,,,,,,$16.09,,,$16.09,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 07/03/2025_Pay period 06/15/2025 to 06/28/2025,Pay Date 07/03/2025 | Pay Period for : B 06/15/2025 to 06/28/2025 Alex Huettl (Payroll Fee),Direct Cost,,,,,,$2.12,,,$2.12,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 07/03/2025_Pay period 06/15/2025 to 06/28/2025,Pay Date 07/03/2025 | Pay Period for : B 06/15/2025 to 06/28/2025 Alex Huettl (Auto Allow),Direct Cost,,,,,,$32.50,,,$32.50,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 07/03/2025_Pay period 06/15/2025 to 06/28/2025,Pay Date 07/03/2025 | Pay Period for : B 06/15/2025 to 06/28/2025 Alex Huettl,Direct Cost,,,,,,$177.88,,,$177.88,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 06/06/2025 | Pay Period for : B 05/18/2025 to 05/31/2025,Pay Date 06/06/2025 | Pay Period for : B 05/18/2025 to 05/31/2025 Alex Huettl (Others),Direct Cost,,,,,,$52.53,,,$52.53,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 06/06/2025 | Pay Period for : B 05/18/2025 to 05/31/2025,Pay Date 06/06/2025 | Pay Period for : B 05/18/2025 to 05/31/2025 Alex Huettl (Insurance),Direct Cost,,,,,,$54.36,,,$54.36,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 06/06/2025 | Pay Period for : B 05/18/2025 to 05/31/2025,Pay Date 06/06/2025 | Pay Period for : B 05/18/2025 to 05/31/2025 Alex Huettl (Payroll Fee),Direct Cost,,,,,,$7.40,,,$7.40,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 06/06/2025 | Pay Period for : B 05/18/2025 to 05/31/2025,Pay Date 06/06/2025 | Pay Period for : B 05/18/2025 to 05/31/2025 Alex Huettl (Auto Allow),Direct Cost,,,,,,$113.75,,,$113.75,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 06/06/2025 | Pay Period for : B 05/18/2025 to 05/31/2025,Pay Date 06/06/2025 | Pay Period for : B 05/18/2025 to 05/31/2025 Alex Huettl,Direct Cost,,,,,,$602.42,,,$602.42,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025 Per Diem & Expense reimbursements,Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025 Per Diem_Jack Curtin,Direct Cost,,,,,,$285.60,,,$285.60,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 05/09/2025 | Pay Period for : B 04/20/2025 to 05/03/2025,Pay Date 05/09/2025 | Pay Period for : B 04/20/2025 to 05/03/2025 Alex Huettl (Others),Direct Cost,,,,,,$213.86,,,$213.86,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 05/09/2025 | Pay Period for : B 04/20/2025 to 05/03/2025,Pay Date 05/09/2025 | Pay Period for : B 04/20/2025 to 05/03/2025 Alex Huettl (Insurance Fee),Direct Cost,,,,,,$221.30,,,$221.30,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 05/09/2025 | Pay Period for : B 04/20/2025 to 05/03/2025,Pay Date 05/09/2025 | Pay Period for : B 04/20/2025 to 05/03/2025 Alex Huettl (Payroll Fee),Direct Cost,,,,,,$30.14,,,$30.14,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 05/09/2025 | Pay Period for : B 04/20/2025 to 05/03/2025,Pay Date 05/09/2025 | Pay Period for : B 04/20/2025 to 05/03/2025 Alex Huettl (Auto Allow),Direct Cost,,,,,,$463.12,,,$463.12,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 05/09/2025 | Pay Period for : B 04/20/2025 to 05/03/2025,Pay Date 05/09/2025 | Pay Period for : B 04/20/2025 to 05/03/2025 Alex Huettl,Direct Cost,,,,,,"$2,452.71",,,"$2,452.71",
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 05/23/2025 | Pay Period for : B 05/04/2025 to 05/17/2025,Pay Date 05/23/2025 | Pay Period for : B 05/04/2025 to 05/17/2025 Alex Huettl (Others),Direct Cost,,,,,,$14.03,,,$14.03,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 05/23/2025 | Pay Period for : B 05/04/2025 to 05/17/2025,Pay Date 05/23/2025 | Pay Period for : B 05/04/2025 to 05/17/2025 Alex Huettl (Insurance),Direct Cost,,,,,,$13.04,,,$13.04,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 05/23/2025 | Pay Period for : B 05/04/2025 to 05/17/2025,Pay Date 05/23/2025 | Pay Period for : B 05/04/2025 to 05/17/2025 Alex Huettl (Payroll Fee),Direct Cost,,,,,,$2.12,,,$2.12,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 05/23/2025 | Pay Period for : B 05/04/2025 to 05/17/2025,Pay Date 05/23/2025 | Pay Period for : B 05/04/2025 to 05/17/2025 Alex Huettl,Direct Cost,,,,,,$172.12,,,$172.12,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025,Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025 Alex Huettl (Others),Direct Cost,,,,,,$224.53,,,$224.53,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025,Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025 Alex Huettl (Insurance),Direct Cost,,,,,,$208.70,,,$208.70,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025,Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025 Alex Huettl (Payroll Fee),Direct Cost,,,,,,$33.85,,,$33.85,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025,Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025 Alex Huettl,Direct Cost,,,,,,"$2,753.92",,,"$2,753.92",
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025,Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025 Jack Curtin (Others),Direct Cost,,,,,,$1.11,,,$1.11,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025,Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025 Jack Curtin (Payroll Tax),Direct Cost,,,,,,$35.81,,,$35.81,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025,Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025 Jack Curtin (Insurance Health),Direct Cost,,,,,,$97.09,,,$97.09,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025,Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025 Jack Curtin (Payroll Fee),Direct Cost,,,,,,$12.69,,,$12.69,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025,Pay Date 04/25/2025 | Pay Period for : B 04/06/2025 to 04/19/2025 Jack Curtin,Direct Cost,,,,,,"$1,269.23",,,"$1,269.23",
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025,Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025 Huettl Alexander (Others),Direct Cost,,,,,,$22.51,,,$22.51,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025,Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025 Huettl Alexander (Insurance-health),Direct Cost,,,,,,$23.30,,,$23.30,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025,Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025 Huettl Alexander (Payroll Fee),Direct Cost,,,,,,$3.17,,,$3.17,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025,Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025 Huettl Alexander (Auto Allow),Direct Cost,,,,,,$48.75,,,$48.75,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025,Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025 Huettl Alexander,Direct Cost,,,,,,$258.18,,,$258.18,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025,"Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025 Curtin, Jack (Others)",Direct Cost,,,,,,$1.84,,,$1.84,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025,"Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025 Curtin, Jack (Payroll Tax)",Direct Cost,,,,,,$73.32,,,$73.32,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025,"Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025 Curtin, Jack (Insurance-health)",Direct Cost,,,,,,$180.95,,,$180.95,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025,"Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025 Curtin, Jack (Payroll Fee)",Direct Cost,,,,,,$21.15,,,$21.15,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025,"Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025 Curtin, Jack (Auto Allow)",Direct Cost,,,,,,$250.00,,,$250.00,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025,"Pay Date 04/11/2025 | Pay Period for : B 03/23/2025 to 04/05/2025 Curtin, Jack",Direct Cost,,,,,,"$2,115.38",,,"$2,115.38",
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025,"Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025 Tragesser, Chad (Others)",Direct Cost,,,,,,$10.37,,,$10.37,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025,"Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025 Tragesser, Chad (Payroll tax)",Direct Cost,,,,,,$1.88,,,$1.88,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025,"Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025 Tragesser, Chad (Insurance-health)",Direct Cost,,,,,,$30.60,,,$30.60,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025,"Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025 Tragesser, Chad (Payroll Fee)",Direct Cost,,,,,,$4.23,,,$4.23,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025,"Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025 Tragesser, Chad",Direct Cost,,,,,,$400.00,,,$400.00,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025,Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025 Huettl Alexander (Others),Direct Cost,,,,,,$70.17,,,$70.17,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025,Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025 Huettl Alexander (Insurance-health),Direct Cost,,,,,,$65.22,,,$65.22,
None,01 - Requirements,01-3144 - Superintendent,L - Labor,01-3144.L,Superintendent,None,Expense: Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025,Pay Date 03/28/2025 | Pay Period for : B 03/09/2025 to 03/22/2025 Huettl Alexander (Payroll Fee),Direct Cost,,,,,,$10.58,,,$10.58,
